Category,YearMonth,total_sales,total_units,avg_price,Country,Share,import_price_mean,import_value_total,Tariff,SP500
Beverages,2019-10-01,12011243873.0,3610048794.0,3.3271693980876424,argentina,0.006578899294856962,270100000.0,270100000.0,0.0158,3037.56005859375
Beverages,2019-10-01,12011243873.0,3610048794.0,3.3271693980876424,australia,0.00824250100473749,338400000.0,338400000.0,0.0158,3037.56005859375
Beverages,2019-10-01,12011243873.0,3610048794.0,3.3271693980876424,australia,0.008624910182557757,354100000.0,354100000.0,0.0158,3037.56005859375
Beverages,2019-10-01,12011243873.0,3610048794.0,3.3271693980876424,austria,0.02501979028388401,1027200000.0,1027200000.0,0.0158,3037.56005859375
Beverages,2019-10-01,12011243873.0,3610048794.0,3.3271693980876424,belgium,0.008939118997454665,367000000.0,367000000.0,0.0158,3037.56005859375
Beverages,2019-10-01,12011243873.0,3610048794.0,3.3271693980876424,canada,0.0025136705191752626,103200000.0,103200000.0,0.0463,3037.56005859375
Beverages,2019-10-01,12011243873.0,3610048794.0,3.3271693980876424,canada,0.003329639147008318,136700000.0,136700000.0,0.0463,3037.56005859375
Beverages,2019-10-01,12011243873.0,3610048794.0,3.3271693980876424,canada,0.006900415291495658,283300000.0,283300000.0,0.0463,3037.56005859375
Beverages,2019-10-01,12011243873.0,3610048794.0,3.3271693980876424,canada,0.010325047801147227,423900000.0,423900000.0,0.0463,3037.56005859375
Beverages,2019-10-01,12011243873.0,3610048794.0,3.3271693980876424,canada,0.012743724957679241,523200000.00000006,523200000.00000006,0.0463,3037.56005859375
Beverages,2019-10-01,12011243873.0,3610048794.0,3.3271693980876424,france,0.005965096028546724,244900000.0,244900000.0,0.0355,3037.56005859375
Beverages,2019-10-01,12011243873.0,3610048794.0,3.3271693980876424,france,0.05160575318775803,2118699999.9999998,2118699999.9999998,0.0355,3037.56005859375
Beverages,2019-10-01,12011243873.0,3610048794.0,3.3271693980876424,france,0.057668278306195274,2367600000.0,2367600000.0,0.0355,3037.56005859375
Beverages,2019-10-01,12011243873.0,3610048794.0,3.3271693980876424,france,0.06206963744199925,2548300000.0,2548300000.0,0.0355,3037.56005859375
Beverages,2019-10-01,12011243873.0,3610048794.0,3.3271693980876424,"germany, fed. republic",0.0020070392517445895,82400000.0,82400000.0,0.0158,3037.56005859375
Beverages,2019-10-01,12011243873.0,3610048794.0,3.3271693980876424,ireland,0.004657110496766572,191200000.0,191200000.0,0.0158,3037.56005859375
Beverages,2019-10-01,12011243873.0,3610048794.0,3.3271693980876424,ireland,0.00483491858581676,198500000.0,198500000.0,0.0158,3037.56005859375
Beverages,2019-10-01,12011243873.0,3610048794.0,3.3271693980876424,ireland,0.019412746160684925,797000000.0,797000000.0,0.0158,3037.56005859375
Beverages,2019-10-01,12011243873.0,3610048794.0,3.3271693980876424,italy,0.0005626529941177187,23100000.0,23100000.0,0.0305,3037.56005859375
Beverages,2019-10-01,12011243873.0,3610048794.0,3.3271693980876424,italy,0.004333158772880613,177900000.0,177900000.0,0.0305,3037.56005859375
Beverages,2019-10-01,12011243873.0,3610048794.0,3.3271693980876424,italy,0.008089050188159929,332100000.0,332100000.0,0.0305,3037.56005859375
Beverages,2019-10-01,12011243873.0,3610048794.0,3.3271693980876424,italy,0.050027401931531705,2053900000.0,2053900000.0,0.0305,3037.56005859375
Beverages,2019-10-01,12011243873.0,3610048794.0,3.3271693980876424,italy,0.05867910511380935,2409100000.0,2409100000.0,0.0305,3037.56005859375
Beverages,2019-10-01,12011243873.0,3610048794.0,3.3271693980876424,mexico,0.011555090061014968,474400000.0,474400000.0,0.0452,3037.56005859375
Beverages,2019-10-01,12011243873.0,3610048794.0,3.3271693980876424,mexico,0.044985446529697604,1846900000.0,1846900000.0,0.0452,3037.56005859375
Beverages,2019-10-01,12011243873.0,3610048794.0,3.3271693980876424,mexico,0.09613571872221749,3946900000.0,3946900000.0,0.0452,3037.56005859375
Beverages,2019-10-01,12011243873.0,3610048794.0,3.3271693980876424,mexico,0.10782964523632643,4427000000.0,4427000000.0,0.0452,3037.56005859375
Beverages,2019-10-01,12011243873.0,3610048794.0,3.3271693980876424,netherlands,0.007989185371022153,328000000.0,328000000.0,0.0158,3037.56005859375
Beverages,2019-10-01,12011243873.0,3610048794.0,3.3271693980876424,netherlands,0.017627358088441257,723700000.0,723700000.0,0.0158,3037.56005859375
Beverages,2019-10-01,12011243873.0,3610048794.0,3.3271693980876424,netherlands,0.018725871076956804,768800000.0,768800000.0,0.0158,3037.56005859375
Beverages,2019-10-01,12011243873.0,3610048794.0,3.3271693980876424,new zealand,0.011333438881514049,465300000.0,465300000.0,0.0158,3037.56005859375
Beverages,2019-10-01,12011243873.0,3610048794.0,3.3271693980876424,new zealand,0.011552654333767705,474300000.0,474300000.0,0.0158,3037.56005859375
Beverages,2019-10-01,12011243873.0,3610048794.0,3.3271693980876424,rest of world,0.0036487194163997514,149800000.0,149800000.0,0.0158,3037.56005859375
Beverages,2019-10-01,12011243873.0,3610048794.0,3.3271693980876424,rest of world,0.018090146265421197,742700000.0,742700000.0,0.0158,3037.56005859375
Beverages,2019-10-01,12011243873.0,3610048794.0,3.3271693980876424,rest of world,0.01824603280924602,749100000.0,749100000.0,0.0158,3037.56005859375
Beverages,2019-10-01,12011243873.0,3610048794.0,3.3271693980876424,rest of world,0.020905846963257053,858300000.0,858300000.0,0.0158,3037.56005859375
Beverages,2019-10-01,12011243873.0,3610048794.0,3.3271693980876424,rest of world,0.10047862040408716,4125200000.0,4125200000.0,0.0158,3037.56005859375
Beverages,2019-10-01,12011243873.0,3610048794.0,3.3271693980876424,spain,0.009202177540159054,377800000.0,377800000.0,0.0158,3037.56005859375
Beverages,2019-10-01,12011243873.0,3610048794.0,3.3271693980876424,spain,0.009389728538198293,385500000.0,385500000.0,0.0158,3037.56005859375
Beverages,2019-10-01,12011243873.0,3610048794.0,3.3271693980876424,sweden,0.005989453301019351,245900000.0,245900000.0,0.0158,3037.56005859375
Beverages,2019-10-01,12011243873.0,3610048794.0,3.3271693980876424,switzerland,0.017434935635907492,715800000.0,715800000.0,0.0158,3037.56005859375
Beverages,2019-10-01,12011243873.0,3610048794.0,3.3271693980876424,united kingdom,0.04575026488533814,1878300000.0,1878300000.0,0.0158,3037.56005859375
Beverages,2019-11-01,11832883270.0,3464431941.0,3.4155334760550864,argentina,0.006578899294856962,270100000.0,270100000.0,0.0158,3140.97998046875
Beverages,2019-11-01,11832883270.0,3464431941.0,3.4155334760550864,australia,0.00824250100473749,338400000.0,338400000.0,0.0158,3140.97998046875
Beverages,2019-11-01,11832883270.0,3464431941.0,3.4155334760550864,australia,0.008624910182557757,354100000.0,354100000.0,0.0158,3140.97998046875
Beverages,2019-11-01,11832883270.0,3464431941.0,3.4155334760550864,austria,0.02501979028388401,1027200000.0,1027200000.0,0.0158,3140.97998046875
Beverages,2019-11-01,11832883270.0,3464431941.0,3.4155334760550864,belgium,0.008939118997454665,367000000.0,367000000.0,0.0158,3140.97998046875
Beverages,2019-11-01,11832883270.0,3464431941.0,3.4155334760550864,canada,0.0025136705191752626,103200000.0,103200000.0,0.0463,3140.97998046875
Beverages,2019-11-01,11832883270.0,3464431941.0,3.4155334760550864,canada,0.003329639147008318,136700000.0,136700000.0,0.0463,3140.97998046875
Beverages,2019-11-01,11832883270.0,3464431941.0,3.4155334760550864,canada,0.006900415291495658,283300000.0,283300000.0,0.0463,3140.97998046875
Beverages,2019-11-01,11832883270.0,3464431941.0,3.4155334760550864,canada,0.010325047801147227,423900000.0,423900000.0,0.0463,3140.97998046875
Beverages,2019-11-01,11832883270.0,3464431941.0,3.4155334760550864,canada,0.012743724957679241,523200000.00000006,523200000.00000006,0.0463,3140.97998046875
Beverages,2019-11-01,11832883270.0,3464431941.0,3.4155334760550864,france,0.005965096028546724,244900000.0,244900000.0,0.0355,3140.97998046875
Beverages,2019-11-01,11832883270.0,3464431941.0,3.4155334760550864,france,0.05160575318775803,2118699999.9999998,2118699999.9999998,0.0355,3140.97998046875
Beverages,2019-11-01,11832883270.0,3464431941.0,3.4155334760550864,france,0.057668278306195274,2367600000.0,2367600000.0,0.0355,3140.97998046875
Beverages,2019-11-01,11832883270.0,3464431941.0,3.4155334760550864,france,0.06206963744199925,2548300000.0,2548300000.0,0.0355,3140.97998046875
Beverages,2019-11-01,11832883270.0,3464431941.0,3.4155334760550864,"germany, fed. republic",0.0020070392517445895,82400000.0,82400000.0,0.0158,3140.97998046875
Beverages,2019-11-01,11832883270.0,3464431941.0,3.4155334760550864,ireland,0.004657110496766572,191200000.0,191200000.0,0.0158,3140.97998046875
Beverages,2019-11-01,11832883270.0,3464431941.0,3.4155334760550864,ireland,0.00483491858581676,198500000.0,198500000.0,0.0158,3140.97998046875
Beverages,2019-11-01,11832883270.0,3464431941.0,3.4155334760550864,ireland,0.019412746160684925,797000000.0,797000000.0,0.0158,3140.97998046875
Beverages,2019-11-01,11832883270.0,3464431941.0,3.4155334760550864,italy,0.0005626529941177187,23100000.0,23100000.0,0.0305,3140.97998046875
Beverages,2019-11-01,11832883270.0,3464431941.0,3.4155334760550864,italy,0.004333158772880613,177900000.0,177900000.0,0.0305,3140.97998046875
Beverages,2019-11-01,11832883270.0,3464431941.0,3.4155334760550864,italy,0.008089050188159929,332100000.0,332100000.0,0.0305,3140.97998046875
Beverages,2019-11-01,11832883270.0,3464431941.0,3.4155334760550864,italy,0.050027401931531705,2053900000.0,2053900000.0,0.0305,3140.97998046875
Beverages,2019-11-01,11832883270.0,3464431941.0,3.4155334760550864,italy,0.05867910511380935,2409100000.0,2409100000.0,0.0305,3140.97998046875
Beverages,2019-11-01,11832883270.0,3464431941.0,3.4155334760550864,mexico,0.011555090061014968,474400000.0,474400000.0,0.0452,3140.97998046875
Beverages,2019-11-01,11832883270.0,3464431941.0,3.4155334760550864,mexico,0.044985446529697604,1846900000.0,1846900000.0,0.0452,3140.97998046875
Beverages,2019-11-01,11832883270.0,3464431941.0,3.4155334760550864,mexico,0.09613571872221749,3946900000.0,3946900000.0,0.0452,3140.97998046875
Beverages,2019-11-01,11832883270.0,3464431941.0,3.4155334760550864,mexico,0.10782964523632643,4427000000.0,4427000000.0,0.0452,3140.97998046875
Beverages,2019-11-01,11832883270.0,3464431941.0,3.4155334760550864,netherlands,0.007989185371022153,328000000.0,328000000.0,0.0158,3140.97998046875
Beverages,2019-11-01,11832883270.0,3464431941.0,3.4155334760550864,netherlands,0.017627358088441257,723700000.0,723700000.0,0.0158,3140.97998046875
Beverages,2019-11-01,11832883270.0,3464431941.0,3.4155334760550864,netherlands,0.018725871076956804,768800000.0,768800000.0,0.0158,3140.97998046875
Beverages,2019-11-01,11832883270.0,3464431941.0,3.4155334760550864,new zealand,0.011333438881514049,465300000.0,465300000.0,0.0158,3140.97998046875
Beverages,2019-11-01,11832883270.0,3464431941.0,3.4155334760550864,new zealand,0.011552654333767705,474300000.0,474300000.0,0.0158,3140.97998046875
Beverages,2019-11-01,11832883270.0,3464431941.0,3.4155334760550864,rest of world,0.0036487194163997514,149800000.0,149800000.0,0.0158,3140.97998046875
Beverages,2019-11-01,11832883270.0,3464431941.0,3.4155334760550864,rest of world,0.018090146265421197,742700000.0,742700000.0,0.0158,3140.97998046875
Beverages,2019-11-01,11832883270.0,3464431941.0,3.4155334760550864,rest of world,0.01824603280924602,749100000.0,749100000.0,0.0158,3140.97998046875
Beverages,2019-11-01,11832883270.0,3464431941.0,3.4155334760550864,rest of world,0.020905846963257053,858300000.0,858300000.0,0.0158,3140.97998046875
Beverages,2019-11-01,11832883270.0,3464431941.0,3.4155334760550864,rest of world,0.10047862040408716,4125200000.0,4125200000.0,0.0158,3140.97998046875
Beverages,2019-11-01,11832883270.0,3464431941.0,3.4155334760550864,spain,0.009202177540159054,377800000.0,377800000.0,0.0158,3140.97998046875
Beverages,2019-11-01,11832883270.0,3464431941.0,3.4155334760550864,spain,0.009389728538198293,385500000.0,385500000.0,0.0158,3140.97998046875
Beverages,2019-11-01,11832883270.0,3464431941.0,3.4155334760550864,sweden,0.005989453301019351,245900000.0,245900000.0,0.0158,3140.97998046875
Beverages,2019-11-01,11832883270.0,3464431941.0,3.4155334760550864,switzerland,0.017434935635907492,715800000.0,715800000.0,0.0158,3140.97998046875
Beverages,2019-11-01,11832883270.0,3464431941.0,3.4155334760550864,united kingdom,0.04575026488533814,1878300000.0,1878300000.0,0.0158,3140.97998046875
Beverages,2019-12-01,15604811621.0,4360454567.0,3.5787121230656775,argentina,0.006578899294856962,270100000.0,270100000.0,0.0158,3230.780029296875
Beverages,2019-12-01,15604811621.0,4360454567.0,3.5787121230656775,australia,0.00824250100473749,338400000.0,338400000.0,0.0158,3230.780029296875
Beverages,2019-12-01,15604811621.0,4360454567.0,3.5787121230656775,australia,0.008624910182557757,354100000.0,354100000.0,0.0158,3230.780029296875
Beverages,2019-12-01,15604811621.0,4360454567.0,3.5787121230656775,austria,0.02501979028388401,1027200000.0,1027200000.0,0.0158,3230.780029296875
Beverages,2019-12-01,15604811621.0,4360454567.0,3.5787121230656775,belgium,0.008939118997454665,367000000.0,367000000.0,0.0158,3230.780029296875
Beverages,2019-12-01,15604811621.0,4360454567.0,3.5787121230656775,canada,0.0025136705191752626,103200000.0,103200000.0,0.0463,3230.780029296875
Beverages,2019-12-01,15604811621.0,4360454567.0,3.5787121230656775,canada,0.003329639147008318,136700000.0,136700000.0,0.0463,3230.780029296875
Beverages,2019-12-01,15604811621.0,4360454567.0,3.5787121230656775,canada,0.006900415291495658,283300000.0,283300000.0,0.0463,3230.780029296875
Beverages,2019-12-01,15604811621.0,4360454567.0,3.5787121230656775,canada,0.010325047801147227,423900000.0,423900000.0,0.0463,3230.780029296875
Beverages,2019-12-01,15604811621.0,4360454567.0,3.5787121230656775,canada,0.012743724957679241,523200000.00000006,523200000.00000006,0.0463,3230.780029296875
Beverages,2019-12-01,15604811621.0,4360454567.0,3.5787121230656775,france,0.005965096028546724,244900000.0,244900000.0,0.0355,3230.780029296875
Beverages,2019-12-01,15604811621.0,4360454567.0,3.5787121230656775,france,0.05160575318775803,2118699999.9999998,2118699999.9999998,0.0355,3230.780029296875
Beverages,2019-12-01,15604811621.0,4360454567.0,3.5787121230656775,france,0.057668278306195274,2367600000.0,2367600000.0,0.0355,3230.780029296875
Beverages,2019-12-01,15604811621.0,4360454567.0,3.5787121230656775,france,0.06206963744199925,2548300000.0,2548300000.0,0.0355,3230.780029296875
Beverages,2019-12-01,15604811621.0,4360454567.0,3.5787121230656775,"germany, fed. republic",0.0020070392517445895,82400000.0,82400000.0,0.0158,3230.780029296875
Beverages,2019-12-01,15604811621.0,4360454567.0,3.5787121230656775,ireland,0.004657110496766572,191200000.0,191200000.0,0.0158,3230.780029296875
Beverages,2019-12-01,15604811621.0,4360454567.0,3.5787121230656775,ireland,0.00483491858581676,198500000.0,198500000.0,0.0158,3230.780029296875
Beverages,2019-12-01,15604811621.0,4360454567.0,3.5787121230656775,ireland,0.019412746160684925,797000000.0,797000000.0,0.0158,3230.780029296875
Beverages,2019-12-01,15604811621.0,4360454567.0,3.5787121230656775,italy,0.0005626529941177187,23100000.0,23100000.0,0.0305,3230.780029296875
Beverages,2019-12-01,15604811621.0,4360454567.0,3.5787121230656775,italy,0.004333158772880613,177900000.0,177900000.0,0.0305,3230.780029296875
Beverages,2019-12-01,15604811621.0,4360454567.0,3.5787121230656775,italy,0.008089050188159929,332100000.0,332100000.0,0.0305,3230.780029296875
Beverages,2019-12-01,15604811621.0,4360454567.0,3.5787121230656775,italy,0.050027401931531705,2053900000.0,2053900000.0,0.0305,3230.780029296875
Beverages,2019-12-01,15604811621.0,4360454567.0,3.5787121230656775,italy,0.05867910511380935,2409100000.0,2409100000.0,0.0305,3230.780029296875
Beverages,2019-12-01,15604811621.0,4360454567.0,3.5787121230656775,mexico,0.011555090061014968,474400000.0,474400000.0,0.0452,3230.780029296875
Beverages,2019-12-01,15604811621.0,4360454567.0,3.5787121230656775,mexico,0.044985446529697604,1846900000.0,1846900000.0,0.0452,3230.780029296875
Beverages,2019-12-01,15604811621.0,4360454567.0,3.5787121230656775,mexico,0.09613571872221749,3946900000.0,3946900000.0,0.0452,3230.780029296875
Beverages,2019-12-01,15604811621.0,4360454567.0,3.5787121230656775,mexico,0.10782964523632643,4427000000.0,4427000000.0,0.0452,3230.780029296875
Beverages,2019-12-01,15604811621.0,4360454567.0,3.5787121230656775,netherlands,0.007989185371022153,328000000.0,328000000.0,0.0158,3230.780029296875
Beverages,2019-12-01,15604811621.0,4360454567.0,3.5787121230656775,netherlands,0.017627358088441257,723700000.0,723700000.0,0.0158,3230.780029296875
Beverages,2019-12-01,15604811621.0,4360454567.0,3.5787121230656775,netherlands,0.018725871076956804,768800000.0,768800000.0,0.0158,3230.780029296875
Beverages,2019-12-01,15604811621.0,4360454567.0,3.5787121230656775,new zealand,0.011333438881514049,465300000.0,465300000.0,0.0158,3230.780029296875
Beverages,2019-12-01,15604811621.0,4360454567.0,3.5787121230656775,new zealand,0.011552654333767705,474300000.0,474300000.0,0.0158,3230.780029296875
Beverages,2019-12-01,15604811621.0,4360454567.0,3.5787121230656775,rest of world,0.0036487194163997514,149800000.0,149800000.0,0.0158,3230.780029296875
Beverages,2019-12-01,15604811621.0,4360454567.0,3.5787121230656775,rest of world,0.018090146265421197,742700000.0,742700000.0,0.0158,3230.780029296875
Beverages,2019-12-01,15604811621.0,4360454567.0,3.5787121230656775,rest of world,0.01824603280924602,749100000.0,749100000.0,0.0158,3230.780029296875
Beverages,2019-12-01,15604811621.0,4360454567.0,3.5787121230656775,rest of world,0.020905846963257053,858300000.0,858300000.0,0.0158,3230.780029296875
Beverages,2019-12-01,15604811621.0,4360454567.0,3.5787121230656775,rest of world,0.10047862040408716,4125200000.0,4125200000.0,0.0158,3230.780029296875
Beverages,2019-12-01,15604811621.0,4360454567.0,3.5787121230656775,spain,0.009202177540159054,377800000.0,377800000.0,0.0158,3230.780029296875
Beverages,2019-12-01,15604811621.0,4360454567.0,3.5787121230656775,spain,0.009389728538198293,385500000.0,385500000.0,0.0158,3230.780029296875
Beverages,2019-12-01,15604811621.0,4360454567.0,3.5787121230656775,sweden,0.005989453301019351,245900000.0,245900000.0,0.0158,3230.780029296875
Beverages,2019-12-01,15604811621.0,4360454567.0,3.5787121230656775,switzerland,0.017434935635907492,715800000.0,715800000.0,0.0158,3230.780029296875
Beverages,2019-12-01,15604811621.0,4360454567.0,3.5787121230656775,united kingdom,0.04575026488533814,1878300000.0,1878300000.0,0.0158,3230.780029296875
Beverages,2020-01-01,11166397328.0,3283550024.0,3.4007087592340577,argentina,0.006162957433852561,251000000.0,251000000.0,0.0152,3225.52001953125
Beverages,2020-01-01,11166397328.0,3283550024.0,3.4007087592340577,australia,0.007839969357088137,319300000.0,319300000.0,0.0152,3225.52001953125
Beverages,2020-01-01,11166397328.0,3283550024.0,3.4007087592340577,australia,0.008446443654363669,344000000.0,344000000.0,0.0152,3225.52001953125
Beverages,2020-01-01,11166397328.0,3283550024.0,3.4007087592340577,austria,0.025663438684711937,1045200000.0,1045200000.0,0.0152,3225.52001953125
Beverages,2020-01-01,11166397328.0,3283550024.0,3.4007087592340577,belgium,0.008191086055510813,333600000.0,333600000.0,0.0152,3225.52001953125
Beverages,2020-01-01,11166397328.0,3283550024.0,3.4007087592340577,canada,0.0024750044196507493,100800000.0,100800000.0,0.0458,3225.52001953125
Beverages,2020-01-01,11166397328.0,3283550024.0,3.4007087592340577,canada,0.0035332652379736393,143900000.0,143900000.0,0.0458,3225.52001953125
Beverages,2020-01-01,11166397328.0,3283550024.0,3.4007087592340577,canada,0.007925907010548234,322800000.0,322800000.0,0.0458,3225.52001953125
Beverages,2020-01-01,11166397328.0,3283550024.0,3.4007087592340577,canada,0.010916537350959555,444600000.0,444600000.0,0.0458,3225.52001953125
Beverages,2020-01-01,11166397328.0,3283550024.0,3.4007087592340577,canada,0.013934176668172621,567500000.0,567500000.0,0.0458,3225.52001953125
Beverages,2020-01-01,11166397328.0,3283550024.0,3.4007087592340577,france,0.005490188375336384,223600000.0,223600000.0,0.035,3225.52001953125
Beverages,2020-01-01,11166397328.0,3283550024.0,3.4007087592340577,france,0.04182708361979218,1703500000.0,1703500000.0,0.035,3225.52001953125
Beverages,2020-01-01,11166397328.0,3283550024.0,3.4007087592340577,france,0.04740566501011609,1930700000.0,1930700000.0,0.035,3225.52001953125
Beverages,2020-01-01,11166397328.0,3283550024.0,3.4007087592340577,france,0.058135594884990864,2367700000.0,2367700000.0,0.035,3225.52001953125
Beverages,2020-01-01,11166397328.0,3283550024.0,3.4007087592340577,"germany, fed. republic",0.0016843780078178712,68600000.0,68600000.0,0.0152,3225.52001953125
Beverages,2020-01-01,11166397328.0,3283550024.0,3.4007087592340577,ireland,0.0036314796990708914,147900000.0,147900000.0,0.0152,3225.52001953125
Beverages,2020-01-01,11166397328.0,3283550024.0,3.4007087592340577,ireland,0.0038794712133414524,158000000.0,158000000.0,0.0152,3225.52001953125
Beverages,2020-01-01,11166397328.0,3283550024.0,3.4007087592340577,ireland,0.01240203107505549,505100000.0,505100000.0,0.0152,3225.52001953125
Beverages,2020-01-01,11166397328.0,3283550024.0,3.4007087592340577,italy,0.0005401795360348858,22000000.0,22000000.0,0.0295,3225.52001953125
Beverages,2020-01-01,11166397328.0,3283550024.0,3.4007087592340577,italy,0.0025584867115834137,104200000.0,104200000.0,0.0295,3225.52001953125
Beverages,2020-01-01,11166397328.0,3283550024.0,3.4007087592340577,italy,0.008792649629731482,358100000.0,358100000.0,0.0295,3225.52001953125
Beverages,2020-01-01,11166397328.0,3283550024.0,3.4007087592340577,italy,0.05172710129839517,2106699999.9999998,2106699999.9999998,0.0295,3225.52001953125
Beverages,2020-01-01,11166397328.0,3283550024.0,3.4007087592340577,italy,0.06105993046416154,2486800000.0,2486800000.0,0.0295,3225.52001953125
Beverages,2020-01-01,11166397328.0,3283550024.0,3.4007087592340577,mexico,0.01361006894655169,554300000.0,554300000.0,0.044,3225.52001953125
Beverages,2020-01-01,11166397328.0,3283550024.0,3.4007087592340577,mexico,0.06551395627492192,2668200000.0,2668200000.0,0.044,3225.52001953125
Beverages,2020-01-01,11166397328.0,3283550024.0,3.4007087592340577,mexico,0.10191960164214578,4150899999.9999995,4150899999.9999995,0.044,3225.52001953125
Beverages,2020-01-01,11166397328.0,3283550024.0,3.4007087592340577,mexico,0.12096584101043037,4926600000.0,4926600000.0,0.044,3225.52001953125
Beverages,2020-01-01,11166397328.0,3283550024.0,3.4007087592340577,netherlands,0.007343986328547015,299100000.0,299100000.0,0.0152,3225.52001953125
Beverages,2020-01-01,11166397328.0,3283550024.0,3.4007087592340577,netherlands,0.019817222887898014,807100000.0,807100000.0,0.0152,3225.52001953125
Beverages,2020-01-01,11166397328.0,3283550024.0,3.4007087592340577,netherlands,0.022238209353945274,905700000.0,905700000.0,0.0152,3225.52001953125
Beverages,2020-01-01,11166397328.0,3283550024.0,3.4007087592340577,new zealand,0.012006717869139052,489000000.0,489000000.0,0.0152,3225.52001953125
Beverages,2020-01-01,11166397328.0,3283550024.0,3.4007087592340577,new zealand,0.01217368245300438,495800000.0,495800000.0,0.0152,3225.52001953125
Beverages,2020-01-01,11166397328.0,3283550024.0,3.4007087592340577,rest of world,0.0026567011726806654,108200000.0,108200000.0,0.0152,3225.52001953125
Beverages,2020-01-01,11166397328.0,3283550024.0,3.4007087592340577,rest of world,0.014994892848022943,610700000.0,610700000.0,0.0152,3225.52001953125
Beverages,2020-01-01,11166397328.0,3283550024.0,3.4007087592340577,rest of world,0.02183061934039168,889100000.0,889100000.0,0.0152,3225.52001953125
Beverages,2020-01-01,11166397328.0,3283550024.0,3.4007087592340577,rest of world,0.02441857039030427,994500000.0,994500000.0,0.0152,3225.52001953125
Beverages,2020-01-01,11166397328.0,3283550024.0,3.4007087592340577,rest of world,0.09714146810976448,3956300000.0,3956300000.0,0.0152,3225.52001953125
Beverages,2020-01-01,11166397328.0,3283550024.0,3.4007087592340577,spain,0.0084096132314522,342500000.0,342500000.0,0.0152,3225.52001953125
Beverages,2020-01-01,11166397328.0,3283550024.0,3.4007087592340577,spain,0.00865760474572276,352600000.0,352600000.0,0.0152,3225.52001953125
Beverages,2020-01-01,11166397328.0,3283550024.0,3.4007087592340577,sweden,0.005522108075192991,224900000.0,224900000.0,0.0152,3225.52001953125
Beverages,2020-01-01,11166397328.0,3283550024.0,3.4007087592340577,switzerland,0.01574868883694435,641400000.0,641400000.0,0.0152,3225.52001953125
Beverages,2020-01-01,11166397328.0,3283550024.0,3.4007087592340577,united kingdom,0.030807421084680507,1254700000.0,1254700000.0,0.0152,3225.52001953125
Beverages,2020-02-01,11389684012.0,3349368528.0,3.400546675226895,argentina,0.006162957433852561,251000000.0,251000000.0,0.0152,2954.219970703125
Beverages,2020-02-01,11389684012.0,3349368528.0,3.400546675226895,australia,0.007839969357088137,319300000.0,319300000.0,0.0152,2954.219970703125
Beverages,2020-02-01,11389684012.0,3349368528.0,3.400546675226895,australia,0.008446443654363669,344000000.0,344000000.0,0.0152,2954.219970703125
Beverages,2020-02-01,11389684012.0,3349368528.0,3.400546675226895,austria,0.025663438684711937,1045200000.0,1045200000.0,0.0152,2954.219970703125
Beverages,2020-02-01,11389684012.0,3349368528.0,3.400546675226895,belgium,0.008191086055510813,333600000.0,333600000.0,0.0152,2954.219970703125
Beverages,2020-02-01,11389684012.0,3349368528.0,3.400546675226895,canada,0.0024750044196507493,100800000.0,100800000.0,0.0458,2954.219970703125
Beverages,2020-02-01,11389684012.0,3349368528.0,3.400546675226895,canada,0.0035332652379736393,143900000.0,143900000.0,0.0458,2954.219970703125
Beverages,2020-02-01,11389684012.0,3349368528.0,3.400546675226895,canada,0.007925907010548234,322800000.0,322800000.0,0.0458,2954.219970703125
Beverages,2020-02-01,11389684012.0,3349368528.0,3.400546675226895,canada,0.010916537350959555,444600000.0,444600000.0,0.0458,2954.219970703125
Beverages,2020-02-01,11389684012.0,3349368528.0,3.400546675226895,canada,0.013934176668172621,567500000.0,567500000.0,0.0458,2954.219970703125
Beverages,2020-02-01,11389684012.0,3349368528.0,3.400546675226895,france,0.005490188375336384,223600000.0,223600000.0,0.035,2954.219970703125
Beverages,2020-02-01,11389684012.0,3349368528.0,3.400546675226895,france,0.04182708361979218,1703500000.0,1703500000.0,0.035,2954.219970703125
Beverages,2020-02-01,11389684012.0,3349368528.0,3.400546675226895,france,0.04740566501011609,1930700000.0,1930700000.0,0.035,2954.219970703125
Beverages,2020-02-01,11389684012.0,3349368528.0,3.400546675226895,france,0.058135594884990864,2367700000.0,2367700000.0,0.035,2954.219970703125
Beverages,2020-02-01,11389684012.0,3349368528.0,3.400546675226895,"germany, fed. republic",0.0016843780078178712,68600000.0,68600000.0,0.0152,2954.219970703125
Beverages,2020-02-01,11389684012.0,3349368528.0,3.400546675226895,ireland,0.0036314796990708914,147900000.0,147900000.0,0.0152,2954.219970703125
Beverages,2020-02-01,11389684012.0,3349368528.0,3.400546675226895,ireland,0.0038794712133414524,158000000.0,158000000.0,0.0152,2954.219970703125
Beverages,2020-02-01,11389684012.0,3349368528.0,3.400546675226895,ireland,0.01240203107505549,505100000.0,505100000.0,0.0152,2954.219970703125
Beverages,2020-02-01,11389684012.0,3349368528.0,3.400546675226895,italy,0.0005401795360348858,22000000.0,22000000.0,0.0295,2954.219970703125
Beverages,2020-02-01,11389684012.0,3349368528.0,3.400546675226895,italy,0.0025584867115834137,104200000.0,104200000.0,0.0295,2954.219970703125
Beverages,2020-02-01,11389684012.0,3349368528.0,3.400546675226895,italy,0.008792649629731482,358100000.0,358100000.0,0.0295,2954.219970703125
